Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	97	1530.0		2.9531746269537043		9.251145930933644		0.9343521328962566		1539.0		9.243124749378357		6.766294110413864		994.0		3.04653158047145		5.184144230947312		0.8361919810240955		994.0		5.184144230947312		4.0248786820363485		0.0		0.0		0.0		0.0		0.0	
1	98	1436.0		3.0918708217784663		9.875568671816344		0.9206002726112115		1463.0		9.801943580018671		6.894744228679482		995.0		2.8560495748429493		5.078303963165918		0.8219341766316632		996.0		5.08002046605338		4.039935296290781		0.0		6.0		0.0		0.0		1.0	
1	99	1503.0		2.927728392513355		7.868975403148543		0.7813476206770887		1518.0		7.821698447607361		5.605047607023851		995.0		2.856370014892768		4.3290759945020945		0.7844039314513555		997.0		4.328660779123589		3.1960916544850297		0.0		0.0		0.0		0.0		1.0	
1	100	1500.0		2.8783830570452893		8.619358127903775		0.7853859354954176		1510.0		8.638951504385217		5.8818713006477905		995.0		2.9079216195054496		4.993891342114433		0.9225268575210384		995.0		4.993891342114433		3.5679160787255535		0.0		0.0		0.0		0.0		1.0	
1	101	1491.0		2.8979361656818208		8.073886678767582		0.8283724299724713		1500.0		8.064654744824361		6.079900213104632		979.0		2.926850966125737		4.316862563554452		0.8460063256076024		979.0		4.316862563554452		3.3641866503545574		0.0		1.0		0.0		0.0		1.0	
1	102	1436.0		3.019054754463289		8.507899377143506		0.9131362896403925		1459.0		8.523597439716445		6.584305055858021		993.0		3.0054913078249426		5.229475484423539		0.8827422422902472		993.0		5.229475484423539		4.2981291510884425		0.0		5.0		0.0		0.0		2.0	
1	103	1514.0		2.861703808777185		8.346847326557556		0.7689391220406413		1523.0		8.323238235238295		5.949963036729388		1002.0		2.9222700887891073		5.255052323128688		0.7752137151206001		1003.0		5.256827151442129		4.002768336867184		0.0		1.0		0.0		0.0		0.0	
1	104	1443.0		2.948413825420043		9.516883329168765		0.8555477141679494		1466.0		9.362363445651022		6.819365418636109		979.0		2.934303395959738		5.199385912825371		0.8248804253252305		987.0		5.203777707249115		3.934779816967325		1.0		2.0		0.0		1.0		2.0	
1	105	1515.0		2.873561348850038		8.50087405616959		0.7216825186666002		1531.0		8.496060159163981		6.156913370440283		1012.0		2.99005601780565		4.8806393534823895		0.9790392940117254		1012.0		4.8806393534823895		3.6539239621579886		0.0		2.0		0.0		0.0		1.0	
1	106	1472.0		3.0406606264718468		8.048832370341593		0.8806791264971382		1488.0		7.994237680128334		6.0030834957933665		1017.0		3.0040813004239184		4.817678067360322		0.8391644618871152		1017.0		4.817678067360322		3.689133344707484		0.0		3.0		0.0		0.0		2.0	
1	107	1537.0		2.912122800071132		8.770629433702558		0.8859296609441885		1549.0		8.797754823171715		6.402447879165254		1012.0		2.964454695771734		5.608652527211128		0.8589748113003789		1012.0		5.608652527211128		4.087873586398467		0.0		1.0		0.0		0.0		1.0	
1	108	1526.0		2.984119384046599		8.596253626933317		0.9122293246222226		1537.0		8.535437240201258		6.235727940427845		998.0		2.7683068959766572		4.862052283172639		0.7870214642288685		998.0		4.862052283172639		3.8752989691862023		0.0		2.0		0.0		0.0		0.0	
1	109	1489.0		3.028283558170011		8.92242938138219		0.8764924076329599		1499.0		8.93073194220128		6.53647873945738		995.0		2.9409497744783346		5.21528363271121		0.9453024791686652		995.0		5.21528363271121		3.789223422888671		0.0		1.0		0.0		0.0		2.0	
1	110	1509.0		2.8920687859947867		8.273134631416616		0.7917263859148816		1520.0		8.219974822917981		5.796762667478084		1006.0		2.985688834674085		4.6165888181975605		0.8624282773683373		1007.0		4.60385949094299		3.311683353957209		0.0		2.0		0.0		0.0		0.0	
1	111	1498.0		2.91862506343134		9.922194215315267		0.9009047808222326		1512.0		9.689848827173803		6.725974909379075		1001.0		3.0466939004048004		5.953479539346859		1.0641793534578143		1001.0		5.953479539346859		5.021407699594243		0.0		0.0		0.0		0.0		1.0	
1	112	1430.0		2.926884855048619		8.885795938477814		0.8114577012639371		1445.0		8.89686536062423		6.520061373516819		1004.0		2.786415860409734		4.710061647930345		0.8060252155341087		1004.0		4.710061647930345		3.8863815870555385		0.0		3.0		0.0		0.0		2.0	
1	113	1446.0		2.927435253643199		8.0814932957224		0.8450134283978432		1468.0		8.134962516041183		5.758877539527333		1005.0		2.8958028973375955		4.685683420103248		0.8018677526162269		1005.0		4.685683420103248		3.7184321591925382		0.0		3.0		0.0		0.0		4.0	
1	114	1459.0		2.932422242163924		7.909117398318094		0.844589289915591		1481.0		7.9343640565267		5.95734627916523		1013.0		2.9167960924022465		4.82395317319182		0.919649059250879		1013.0		4.82395317319182		3.9536262694077253		0.0		6.0		0.0		0.0		2.0	
1	115	1510.0		2.950264546318587		8.894285336919967		0.8182554720143437		1518.0		8.87112771951802		6.214846149480689		1001.0		2.799583763691824		4.398925471977737		0.7101391887622873		1001.0		4.398925471977737		3.428864344801643		0.0		1.0		0.0		0.0		1.0	
1	116	1501.0		2.9534187179953495		9.158456579403945		0.8530953081545313		1522.0		9.120422801251976		6.509716332301091		1010.0		2.9123935773686918		5.655287113914863		0.7716656358882402		1013.0		5.622670680250091		4.4970973883348675		0.0		3.0		0.0		0.0		1.0	
1	117	1463.0		2.9416037425753543		7.7529028420616175		0.8019263843549352		1483.0		7.705947204878924		5.3903388721128715		1025.0		2.828395478883854		5.057201224050965		0.75066351494772		1025.0		5.057201224050965		3.727537995736316		0.0		2.0		0.0		0.0		3.0	
1	118	1456.0		3.0243552395261033		9.824016655931851		0.8501393732638156		1482.0		9.881703589731085		7.662209184969792		1003.0		2.8582060563875347		5.054396588300402		0.8550415942892318		1006.0		5.064925913481782		4.139350970536868		0.0		3.0		0.0		0.0		4.0	
1	119	1494.0		2.7723994759855297		8.091636916524836		0.7899819573313897		1510.0		8.140015383000234		6.074865196404813		992.0		2.823858283453599		4.394420040779295		0.8111790951540702		992.0		4.394420040779295		3.4613727099609175		0.0		1.0		0.0		0.0		2.0	
1	120	1521.0		2.9911350785244397		9.823365269799472		0.9305735226090656		1537.0		9.810495928908532		7.09388200562463		999.0		3.165488510358559		4.5035875772269485		0.9740220046371203		1000.0		4.504079510578789		3.4197487728228677		0.0		2.0		0.0		0.0		2.0	
1	121	1455.0		2.9254401936732233		8.367124990662637		0.7820656015959213		1465.0		8.39884648223594		5.895094336802828		1010.0		2.9930183128174943		4.87939238364315		0.8298095314087974		1010.0		4.87939238364315		3.5691140623506845		0.0		2.0		0.0		0.0		2.0	
1	122	1469.0		3.00961637696272		8.805213736357295		0.8303514923851658		1484.0		8.726197250355131		6.226437437038239		976.0		3.095981803364234		5.430672552913153		0.9534859021567621		978.0		5.439692690412801		4.187954472931441		0.0		1.0		1.0		1.0		1.0	
1	123	1454.0		2.935266361231819		8.807040715629022		0.9970278371930165		1469.0		8.733148084178712		6.7083533927510794		995.0		3.0226213530557122		5.72185260487042		0.9077423577763803		995.0		5.72185260487042		4.325148005877001		0.0		2.0		0.0		0.0		1.0	
1	124	1430.0		3.0214319574201953		9.465197579531573		0.8528468302703468		1450.0		9.508191830110997		7.3788988868645875		1005.0		2.977959344058202		5.378663656008126		0.7456912707722856		1005.0		5.378663656008126		4.001649191299762		0.0		2.0		0.0		0.0		3.0	
1	125	1414.0		2.942735299924968		8.97559747199634		0.837599903530496		1445.0		9.0389017356297		6.690126084103199		1019.0		3.059880725454375		5.760237032523558		0.8224459778455661		1020.0		5.761934506019338		4.393792720186225		0.0		5.0		0.0		0.0		6.0	
1	126	1475.0		2.8734942470385625		8.654252869959219		0.8135292119017418		1495.0		8.604783186352243		6.275601374533649		991.0		2.853106517351421		4.836118404771186		0.9049240099559432		992.0		4.838580582085796		3.7984125238751263		0.0		2.0		0.0		0.0		2.0	
1	127	1481.0		3.048509057590425		9.578943686541404		0.9307270860530416		1498.0		9.55309270297626		7.100464435066754		1003.0		2.848663073171338		5.708106164621563		0.6597635623698294		1004.0		5.702198572466898		4.312051346781574		0.0		1.0		0.0		0.0		3.0	
1	128	1413.0		2.8749185277756353		8.932709854126944		0.7664151676222589		1440.0		8.98007436672404		6.323844810088052		1023.0		3.03365285754937		5.480889657950586		0.9319080324775811		1025.0		5.463306541342562		4.431173636072929		0.0		3.0		0.0		0.0		6.0	
1	129	1479.0		2.7944067525599254		8.869144512836018		0.7767203455460365		1490.0		8.7816411050284		6.358121784699892		1000.0		2.9459485554176834		5.24491139453073		0.7727711856982841		1002.0		5.242298478798462		3.83231888250271		0.0		2.0		0.0		0.0		1.0	
1	130	1435.0		2.885753242616428		8.33746723503504		0.8461412842940846		1451.0		8.249112720966753		6.1667447084184035		1007.0		2.954886008021825		5.086051833529591		0.7245511301552422		1008.0		5.0904824648508535		3.951917522223671		0.0		3.0		0.0		0.0		4.0	
1	131	1448.0		2.859069864186756		8.492396157714618		0.9435088155338042		1460.0		8.397046870193499		6.063982383436877		990.0		3.0437228427822007		5.465702450065334		0.7169394768819128		992.0		5.461820252951153		4.329769480903124		0.0		2.0		0.0		0.0		1.0	
1	132	1397.0		2.861130404047583		9.031879549264508		0.9382345953433232		1425.0		8.941217986339513		6.49048260173994		1017.0		3.0203774639634893		5.819055734959806		0.9176157094558867		1017.0		5.819055734959806		4.383641961916647		0.0		7.0		0.0		0.0		2.0	
1	133	1483.0		3.052866863606952		8.251279187439355		0.9455526855643087		1504.0		8.32366889863568		5.906750192877696		1001.0		2.8886087151226576		4.966526433217057		0.834950565888067		1001.0		4.966526433217057		3.662122516631919		0.0		5.0		0.0		0.0		1.0	
1	134	1511.0		3.002928105647407		9.976044880553046		0.8980978952546488		1520.0		9.953518201734138		7.093907740609542		994.0		2.968794439438523		6.377345281483641		0.8023022665376518		994.0		6.377345281483641		4.811737906431545		0.0		1.0		0.0		0.0		0.0	
1	135	1423.0		2.9972181182032185		8.91803244993247		0.8855187559024921		1447.0		8.911284015677147		6.56478318812306		1013.0		2.9140182256479488		5.455088319678058		0.791689618985303		1013.0		5.455088319678058		4.356742038815978		0.0		3.0		0.0		0.0		5.0	
1	136	1474.0		2.902415742310914		8.808578243220751		0.891832628690706		1499.0		8.818195467765815		6.109762289877879		1005.0		3.106418272302592		5.349583168922891		0.7735108959754312		1005.0		5.349583168922891		4.119292044504276		0.0		3.0		0.0		0.0		4.0	
1	137	1451.0		2.974311495982957		8.87108273392419		0.8532869584267699		1471.0		8.872418914215704		6.500253987832644		1007.0		2.864498275181997		5.270219427841122		0.7757519527395249		1007.0		5.270219427841122		3.9490053969882295		0.0		3.0		0.0		0.0		4.0	
1	138	1458.0		2.989244517144237		9.947662118519272		0.8131086904348909		1475.0		9.852675691443789		7.158958393847842		999.0		2.804407605158601		5.358282697032369		0.7826113301953135		999.0		5.358282697032369		3.990680180649958		0.0		2.0		1.0		0.0		4.0	
1	139	1515.0		2.859137477431373		9.603092071363267		0.7494003957959356		1519.0		9.607119444509316		7.1045718964408495		984.0		2.877297006688995		5.943062676202029		0.8265455087028216		984.0		5.943062676202029		4.772057720927608		0.0		0.0		0.0		0.0		0.0	
1	140	1458.0		2.9410819627555593		8.581275973254925		0.7449223067286866		1470.0		8.56688242620743		6.086219276553583		988.0		2.979666403776327		5.364044164440452		0.8462354216519965		988.0		5.364044164440452		3.8602445938402874		0.0		1.0		0.0		0.0		2.0	
1	141	1477.0		2.7939607416070333		7.6559697587692455		0.8534545986663192		1495.0		7.6674704318580345		5.744323578625943		994.0		3.0474410958863754		5.1153392969516505		0.8996946234990519		995.0		5.113013769219177		3.8247732837743773		0.0		2.0		1.0		0.0		2.0	
1	142	1527.0		2.9546863724407966		7.861090677587266		0.9172658938521427		1535.0		7.859315182535472		5.681501145703627		1003.0		2.9662425537220307		4.696304222167751		0.8332995151291946		1003.0		4.696304222167751		3.5805663079616123		0.0		0.0		0.0		0.0		1.0	
1	143	1440.0		3.0751291630193824		8.57153447183614		1.0547377021069166		1466.0		8.465237902075893		6.045943937867365		999.0		2.881437626060282		4.82258932608809		0.7294333676244447		1006.0		4.8301344167560645		3.660954816146028		0.0		6.0		0.0		1.0		1.0	
1	144	1428.0		2.9494130739526714		8.455176237228395		0.8248169039902776		1445.0		8.439350541764929		6.317513992996427		1018.0		2.94774889339891		4.705460907794338		0.8761252460909091		1018.0		4.705460907794338		3.3801449919504107		0.0		4.0		0.0		0.0		2.0	
1	145	1499.0		2.9148924380999537		9.460588351014858		0.9269371590801178		1507.0		9.418985151753459		6.60690801292317		979.0		3.005396506355056		5.161951493741478		0.8487588415496147		980.0		5.145374436108775		3.741085507364658		0.0		1.0		0.0		0.0		0.0	
1	146	1360.0		2.9312178906410695		7.595815510517121		0.8025279835497264		1392.0		7.615472958871089		5.368065202524889		998.0		2.903241273710743		5.099523696637419		0.8080031734735283		998.0		5.099523696637419		3.681710902848306		0.0		4.0		0.0		0.0		6.0	
1	147	1498.0		2.9906089156026834		9.137681330874647		0.8119491952728378		1514.0		9.152612737089573		6.467727815694399		998.0		2.9069956386349385		4.501422587825431		0.7430468998788361		998.0		4.501422587825431		3.448651682451382		0.0		3.0		0.0		0.0		2.0	
1	148	1488.0		2.96888783197554		8.71693084041482		0.8566852882500714		1506.0		8.698553891000977		6.387454267635167		1001.0		3.0138362225277153		5.416561198574352		0.8208855710760097		1001.0		5.416561198574352		3.9014018933046657		0.0		3.0		0.0		0.0		1.0	
1	149	1520.0		2.912363889801936		9.521798116126181		0.7888473056045815		1530.0		9.520696464547703		6.832429886573913		991.0		2.8858704380127986		5.596384140387167		0.7858629677451		991.0		5.596384140387167		4.211550141108153		0.0		0.0		0.0		0.0		0.0	
1	150	1508.0		2.8914307663492007		9.323999492073199		0.771190116470469		1520.0		9.269466765885761		6.161670218188914		978.0		2.9330675961632893		5.510486732154074		0.8820452313135709		978.0		5.510486732154074		4.306439628451895		0.0		0.0		0.0		0.0		0.0	
1	151	1474.0		2.7929933189143052		8.248839842651996		0.8108462215667401		1491.0		8.170138004732692		5.730286978626224		1001.0		2.8966921243082995		4.488150530155136		0.8870188089226421		1002.0		4.4813504909106845		3.300286890183035		0.0		2.0		0.0		0.0		1.0	
1	152	1454.0		2.9948325564812546		8.340725681462498		0.8860008361203612		1478.0		8.323197652726328		6.0456997375930515		1008.0		2.760493896328502		3.9602305716853157		0.7747960383763142		1008.0		3.9602305716853157		3.1913605768865847		0.0		1.0		0.0		0.0		4.0	
1	153	1499.0		2.850525876660446		8.07664100013809		0.8552979433609361		1515.0		8.090361063363206		5.880580433192206		1007.0		2.9468980189686405		5.450017404814327		0.6852672811906525		1007.0		5.450017404814327		4.2747183087616065		0.0		1.0		0.0		0.0		3.0	
1	154	1484.0		2.887917977262069		8.277173829768289		0.8178291700445922		1499.0		8.194198379728604		5.951362800958207		996.0		2.883047024475424		5.0253988271735475		0.7566034185367563		996.0		5.0253988271735475		3.9867162909598703		0.0		3.0		0.0		0.0		0.0	
1	155	1423.0		2.938377766924588		8.274828070666912		0.8368502032246837		1458.0		8.33206820879144		6.233741913598061		1010.0		2.9947838158326063		5.3971767447627865		0.8640293332711345		1010.0		5.3971767447627865		4.136914842167345		0.0		6.0		0.0		0.0		5.0	
1	156	1533.0		2.8798126927848937		9.758991186597955		0.8111725998391404		1539.0		9.721822371871673		6.869311303929532		1007.0		2.7258056317194153		4.8496781277109715		0.7466838546599163		1007.0		4.8496781277109715		3.7201760271918283		0.0		1.0		0.0		0.0		0.0	
1	157	1457.0		2.9025127502338464		7.889283778732382		0.8164350241164343		1474.0		7.852387767757312		5.532100376067223		990.0		2.803036227269373		4.682910866282902		0.7331789526015252		990.0		4.682910866282902		3.5820636850314482		0.0		2.0		0.0		0.0		2.0	
1	158	1433.0		2.979456549641849		9.579902029420373		0.832759834823707		1455.0		9.603302785575975		7.9294206986677205		993.0		3.030164671490132		5.63563368382861		0.7728177223484773		993.0		5.63563368382861		4.490938614168738		0.0		4.0		0.0		0.0		2.0	
1	159	1476.0		3.038690140819018		8.79612606652686		0.812152592381769		1497.0		8.811210833124806		6.658389101011758		1013.0		2.9175249940562895		5.37252409296124		0.7215195127449423		1014.0		5.371555976668806		4.088036046439705		0.0		3.0		0.0		0.0		3.0	
1	160	1497.0		2.6991355951022253		7.928491059205589		0.7103534034632047		1510.0		7.962264577303203		6.004839651459687		1011.0		2.9645742888666065		5.011018732283491		0.9056980547627512		1011.0		5.011018732283491		3.9961440579701937		0.0		2.0		0.0		0.0		2.0	
1	161	1397.0		3.1279229012686054		8.177319593381869		0.9384468334571063		1417.0		8.154051288026189		6.142632129331488		1000.0		2.9938314802126933		4.823062536258332		0.8460226442399075		1000.0		4.823062536258332		3.56563364429764		0.0		4.0		0.0		0.0		1.0	
1	162	1484.0		2.9802758776603255		8.812854477261476		0.8153042232082454		1497.0		8.782375414014885		6.396047867266069		996.0		3.0509728991862892		5.5640558231579185		0.8753052594770394		996.0		5.5640558231579185		4.397180408436608		0.0		2.0		0.0		0.0		2.0	
1	163	1517.0		2.922669070648847		8.071220495259897		0.8372826523900774		1529.0		8.058799630685916		5.947245044971919		995.0		2.898179545475512		4.196928674437405		0.8625138573756808		997.0		4.191331040485166		3.214253244476331		0.0		1.0		0.0		0.0		2.0	
1	164	1480.0		2.9222197622366295		9.120421696432281		0.8213770513081777		1491.0		9.087185409259723		6.464620744083463		986.0		2.8052758764976558		5.112682641661204		0.884749921162027		986.0		5.112682641661204		3.9184964429779416		0.0		1.0		0.0		0.0		2.0	
1	165	1517.0		2.9504318645293117		8.859120928276491		0.8413475266191479		1520.0		8.844723238761388		6.411454149110485		989.0		2.939991568418905		4.711171148232347		0.7533170557619028		989.0		4.711171148232347		3.826638932059516		0.0		0.0		0.0		0.0		0.0	
1	166	1469.0		2.9218792175259254		8.885002970810744		0.8382704532008439		1493.0		8.911848038846115		6.203652541905739		994.0		2.9793570455466085		5.614660003523335		0.8402217483125004		994.0		5.614660003523335		4.41304724382925		0.0		2.0		0.0		0.0		5.0	
1	167	1488.0		2.8436783446982354		9.277230308851204		0.7686961706465693		1507.0		9.270315006421262		6.673445499790092		993.0		2.980663363285731		5.575910376854976		0.8921534821567139		994.0		5.582374459691009		4.843048815610751		0.0		2.0		0.0		0.0		3.0	
1	168	1496.0		2.953110444952716		9.743471746330156		0.7965417499314359		1511.0		9.68004411611191		7.243783632523632		1004.0		2.8995215656336635		5.496876930222585		0.7983999501600979		1004.0		5.496876930222585		4.179853053276408		0.0		2.0		0.0		0.0		1.0	
1	169	1540.0		2.8821492240786757		9.028419881586851		0.8336836689405475		1549.0		9.02997204964515		6.500304923266173		1012.0		2.9421469378728062		5.510220989464291		0.878252526933744		1012.0		5.510220989464291		4.313822069288403		0.0		1.0		0.0		0.0		1.0	
1	170	1425.0		2.8847804511777233		8.477941405104975		0.8786025408276338		1443.0		8.42518355068312		6.266749449011642		996.0		2.9107031159695875		5.031022898633861		0.7654801732244312		1001.0		5.017937667348525		3.731529707654221		0.0		4.0		0.0		0.0		1.0	
1	171	1440.0		2.96598750459752		8.663135030899792		0.8405225526764959		1463.0		8.603649455175985		6.168773775141166		1002.0		2.8977236619767424		5.474858745597544		0.8711667709150699		1003.0		5.476851360746232		4.023141048723776		0.0		4.0		0.0		0.0		1.0	
1	172	1536.0		3.053771712046626		9.035963386120548		0.9212493872229194		1551.0		9.064187499544143		6.149068656570819		1006.0		2.996885943342519		4.887377800864786		0.8707848050210761		1007.0		4.893178756887377		3.4536188183461207		0.0		1.0		0.0		0.0		0.0	
1	173	1475.0		3.0523532670661555		9.198249981821538		0.8257751417118809		1494.0		9.166105754401848		6.8397078589649265		1014.0		2.8435013265435667		5.314336630651		0.8433937928709085		1014.0		5.314336630651		4.202489058146854		0.0		3.0		0.0		0.0		1.0	
1	174	1483.0		2.9672192806391062		7.655909727935073		0.9421868624341513		1504.0		7.667558155616782		5.907655944467655		1005.0		2.924991020067989		5.648924803630255		0.8903727576787088		1006.0		5.627880893554897		4.272163273829859		0.0		2.0		0.0		0.0		3.0	
